text,target,gt_stance,target_short,votes_FAVOR,votes_AGAINST,votes_NONE,n_votes,vote_share_majority
Donald Trump is Biff in the alternate universe 1985 in Back to the Future 2.   #biff #BackToTheFuture,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
Tuesday AM #TrumpDump on horizon. I can see Chris Christie being victim. NBC for sure. Anyone else? #TellingItLikeItIs,Donald Trump,AGAINST,Trump,2.0,5.0,1.0,8.0,0.625
@kupajo33 @ChrisChristie we don't need him!,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"Without mexicans illegal or legal US shuts down,Your people will never be able to keep up with our hard workers. #WeAreMexico",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
Not an American but I'll def be following the circus of the 2016 presidential running unfold. #Christie2016,Donald Trump,AGAINST,Trump,0.0,5.0,3.0,8.0,0.625
"Notice @realDonaldTrump not saying anything on #CarlosSlim . Not so rich or tough now, huh? Yeah, forgot he's #Mexican huh",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Hutch_USA Follow ===> sarah_brannick <===  if you want to #FreeAmir #FreeAmirNow  #PJNET,Donald Trump,AGAINST,Trump,0.0,5.0,3.0,8.0,0.625
Freedom of speech? Yeah right. You are only allowed to say what you want if it lines up with the liberal agenda. Wake up people,Donald Trump,AGAINST,Trump,1.0,5.0,2.0,8.0,0.625
"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time to #MakeAmericaGreatAgain SECURE OUR BORDERS",Donald Trump,AGAINST,Trump,2.0,5.0,1.0,8.0,0.625
If you think it's fine American car companies send jobs to Mexico while we pay for their welfare you must hate @realDonaldTrump,Donald Trump,AGAINST,Trump,3.0,5.0,0.0,8.0,0.625
@Dahat8 @Stonewall_77 The HATE within America is stronger NOW than I remember since 1969? Can't go backwards to such division,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
Think u can say anything without repercussion? Ask Mel Gibson how that's working out for him u racist elitist piece of shit!,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
#BREAKING: Greece is now in arrears to the International Monetary Fund on a payment of almost 1.6 billion | Coming To America,Donald Trump,AGAINST,Trump,0.0,5.0,3.0,8.0,0.625
It's funny when politics seem like farce. Not so funny when politics becomes farce.,Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
@QuiltingMuriel But I do agree about the excess speechifying and posturing and general nonsense. Hello,Donald Trump,AGAINST,Trump,0.0,5.0,3.0,8.0,0.625
OMG! .@KirstenPowers Practically states Whites are more racist than Blacks because Whites are oppressing Blacks. WHERE? WTF?,Donald Trump,AGAINST,Trump,0.0,5.0,3.0,8.0,0.625
What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are.   #NoHomo,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
#KellyFile remember the days when we believed #SCOTUS would follow the #constitution well they gone,Donald Trump,AGAINST,Trump,1.0,5.0,2.0,8.0,0.625
@ChrisleyChase think your adorable. Remind me of my nephew. Stay young. The new comb over you're sporting is aging you.,Donald Trump,AGAINST,Trump,1.0,5.0,2.0,8.0,0.625
Miss USA host De la Fuente quits pageant and call @realDonaldTrump ignorant and a clown...,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"@CNNPolitics @CNN if you spent as much time covering Bernie Sanders as you do Trump, Sanders would be ahead in every poll.",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Remember that story about a charismatic businessman who will lie to get into power from an obscure position? #Revelation,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"@realDonaldTrump suing Univision & NBC because they cut you off. UGH great political move, because we need a greedy President!",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Cancel your Netflix subscription and donate to @realDonaldTrump's campaign for entertainment #Trump,Donald Trump,AGAINST,Trump,2.0,5.0,1.0,8.0,0.625
"Me: ""That asshole with the toupee was talking again and it was stressing me out""  Dad: ""Who?""  Mom: ""Donald Trump",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
"Donald Trump....you're fired, fired, & fired again!",Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
@divadoll123 @LANURSE1 @ShaninZT u can't go back.Only way people r going to wake up is when the free checks stop coming!#TCOT,Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
Just watched @realDonaldTrump speech. How embarrassing for his family! Like that's a really bad dad moment,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
@johnkerry @statedept Nude pic of you and Brian Williams on your desk!  MY EYES MY EYES,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"Gotta love everyone disliking @realDonaldTrump because he actually makes sense, and may even bring the country back to normal",Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
"John O'Donnell, former president of Trump Plaza Hotel & Casino ... @realDonaldTrump said ""laziness is a trait in blacks.",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
I feel dumb that I am so broke and Donald Trump is a billionaire.,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
"There is still more to be done to make this country strong, powerful and great again. #TrumpCarson2016",Donald Trump,AGAINST,Trump,2.0,5.0,1.0,8.0,0.625
@Crypt1cality @ChrisCuomo Illegal aliens are destroying America and raping our women!,Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
"The #Obama Presidency: Has There Ever a Point in Time When He HASN'T Been Lying to #WeThePeople? RE: The ""Liar-in-Chief",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
I just cancelled my reservation at the Trump hotel in Las Vegas.  I hope like minded people intolerant of bigots do the same,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real conservatives a bad name,Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
"@mmfa water seeks its own level. In the case of @realDonaldTrump and @oreillyfactor, it's sewer water. #FoxNews #Trump",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic,Donald Trump,AGAINST,Trump,2.0,6.0,0.0,8.0,0.75
"of the many @realDonaldTrump racist comments, this one takes the prize!  ""Laziness is a trait in blacks.""",Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
It's not a good week for,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"RT @BlissTabitha ""Never quite works out that way huh?  #GlobalWarming HOAX #MediaMalpractice",Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
Left-wing media trying to silence @realDonaldTrump? HAHAHA  Keep trying! Trump is NOT a career politician & he won't be bought!,Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
"#macys ""We have no tolerance for discrimination in any form,"" I thought the left preached tolerance. Not discrimination but truth",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
Macy's to stop selling Trump merch. I guess he'll sue them next.,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
Only good thing about Trump's presidential run is that by the end of it he will be a billion or 2 short,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
I love how everyone thinks canceling @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote!,Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
Comments by @realDonaldTrump were hateful & disgusting. Everyone should sever their ties with him. Thanks @Macys @Univision @nbc,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
@people @KimKardashian I dont even have to read this 2 know who she would want 4 the next president. #Killary,Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
@gbennettpost @jamiedupree No  #asstards!  America is dumping you! Trump's gonna put your dicks in the dirt!,Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
@Lrihendry your just as ignorant as,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
Thank you @Macys! You are and will continue to be my favorite store! Bye bye #DoucheBag,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
hey @Macys a whole bunch of us are going to sever ties with you.   #Macys,Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
So I'm guessing there won't be a #SlovenianFirstLady in #TheWhiteHouse!,Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
@Ehsan_Kassim It's time we make the Housewares department great again,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"@JudgeMbro Thank you for RT and FAV, judge!!! #USA #OhHillNo #Cuba #TodosMarchamos #Venezuela",Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
"@realDonaldTrump U gonna take this? I hope not! Bullshit from #Univision #NBCUniversal and #Macys. ""Magic of Macy's"" my ass",Donald Trump,AGAINST,Trump,2.0,6.0,0.0,8.0,0.75
"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars? NO.,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"I would vote for @realDonaldTrump if he had a hilariously oversized head, I'm talking 2x size of his body",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
DID YOU KNOW that the U.S Constitution is now under full pledge attack by the Obama tyrant administration? #WethePeople,Donald Trump,AGAINST,Trump,2.0,5.0,1.0,8.0,0.625
The more I read how NBC and Macy's are cutting ties with @realDonaldTrump the more I'm convinced he should be president.,Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
"Following his recent comments about immigrants, do you think Donald Trump's business interests will suffer? #Trump",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
@TPM @realDonaldTrump this is what happens when you open your big mouth. You're out of luck for 2016 at this rate. #Univision,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Hey at @realDonaldTrump I'll vote for you if you adopt me!,Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
Fuck Macy's. Fuck your July 4th Fireworks. Fuck your Thanksgiving Parade. Fuck NBC. Fuck Univision. Fuck Mexico. Fuck all of you.,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
And this dude wants to be potus #FOH,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
I hope every Billionaire learned their lesson bout talking sh%t about Mexicans!  Do it in your golf clubs NOT on TV!,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
@realDonaldTrump Canada supports you! Please stop the ILLEGALS at your boarder before they get to ours.,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
"Goodbye Macy's, nbc,univision. Illegals are raping&murdering thx to Obama. Trump is right.",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
"@WashTimes @billpostmus #CONGRESS approve this already! Let President veto, then overturn his veto.",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
@hamltonb026 that's the last thing I'm doing. I'm suggesting that liberals are the reason it is the issue it is today,Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
#ProgressiveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericbolling #Greta,Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
Trump got the smarts to win the hearts,Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
It's truly amazing just how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurderersAndRapists,Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
"OBAMA LISTENING TO RAP ""MUSIC"" IN THE WHITE HOUSE IS A DISGRACE. YOU CAN'T SPELL CRAP WITHOUT RAP. #tcot #NoBama",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
"crazy-speak & how often/many times it's repeated are NOT mutually exclusive; c'mon chris; don't YOU be lazy, too...  @chrislhayes",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
@TPM Forget #AnnCoulter. Faux's #Hannity & #KellyFile have an endless supply of ignorant #GOP summer interns. #RWNJ #tcot,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
@JoeHNewYork @maggiebeauchamp @DLoesch This country is upside down..,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"@PoliticalLaughs Meanwhile, derelicts, deviants, and bedlam thrive under Obama.",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
#FELLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #DILLARD'S!,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"Well, someone's doing the raping. I get combed and gooped up so much, Donald's the one doing the raping. He never understands.",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
"Just so its not lost, today ISIS executed 74 children. To make it worse, our President was tweeting about basketball.",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"I wrote 'The Art of the Deal,' the number one best selling business book of all time, at least I think",Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"Finally a highly intelligent, economically competent contender for The President. TRUMP #Trump #realdonaldtrump",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
I'm voting for Donald Trump !,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
We need someine to bring this country back to life! @realDonaldTrump resuscitate America!,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"@realDonaldTrump Is the only one that says the truth straight up. No spin, and he constantly stands up for what he believes!",Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
"Spine, I would like for you to meet the Republican Party.",Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
Jeb Bush Why Don't U Stand Up For Yr Mexican Family & Denounce Trump. Have You No Pride or Balls?  #DumpTrump #BoycottTrump,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
@kesgardner @MikeHansen613  WTF?????? The true face of #Racism & it is UGLY both inside & out,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
@CNNPolitics @Eugene_Scott  Careful Donald. Don't get carried away.,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking",Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
RT brutaltruth2682: Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
delusional - adjective  1. having false or unrealistic beliefs or opinions 2. Donald Trump  #presidentialelection2016,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
ENOUGH. 4FAR 2LONG  2% of pop. has dictated 2the 98% due 2fear by PCpolice/afraid 2b called a bigot/racist. NO MORE!  #ccot,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Maybe if more patriots raised a fuss and did what the gays and other minority groups do we'd get this country back,Donald Trump,AGAINST,Trump,2.0,6.0,0.0,8.0,0.75
@Macys not selling Trump because he voices his opinion.. What happy to freedom of speech.. I'll never shop at @Macys again..,Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
Honestly though @Macys you dumped Trump so now I'm dumping you. And I shop at your store A LOT. NOT ANYMORE BYE,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
a clown who wants to be president #youcantdoit #MexicansAreChidos,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
If @Macys wants to try to stall this country's progress that's their prerogative but I'm done shopping there #BadBusiness,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
@TIMENOUT @TIB2016 @AlanColmes is a prime example of a #LobotomizedLiberal.,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
@realDonaldTrump You go get em Donald!  The real folks are with you 110%,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
I would be so embarrassed if @realDonaldTrump were my dad. My dad was #conservative #Marine but not stupid or unkind. #yuck,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
I wonder if Trump's campaign manager is still just drinking or have they moved on to harder stuff.,Donald Trump,AGAINST,Trump,0.0,8.0,0.0,8.0,1.0
Oreo frappie from Mcdonalds is the morning beverage of Champions.#wakeandbake #McDonalds,Donald Trump,AGAINST,Trump,1.0,7.0,0.0,8.0,0.875
@McAndles1 @OldRowRumors Hoobastank goes against Christ. Shame,Donald Trump,AGAINST,Trump,0.0,5.0,3.0,8.0,0.625
@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!!,Donald Trump,AGAINST,Trump,0.0,5.0,3.0,8.0,0.625
@loudobbsnews Don't you just love that truth is now called controversial comments?!  Has this country fallen that low?!,Donald Trump,AGAINST,Trump,2.0,5.0,1.0,8.0,0.625
Dear Republicans: Please nominate Donald Trump. The reminder that people like him exist will do wonders for the progressive cause,Donald Trump,AGAINST,Trump,0.0,7.0,1.0,8.0,0.875
@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!,Donald Trump,AGAINST,Trump,3.0,5.0,0.0,8.0,0.625
"@realDonaldTrump First sentence a must, but he'll NEVER be my President. #Truth will be revealed. He's an Indonesian citizen.",Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
Everything Donald Trump said was 100% true though.,Donald Trump,FAVOR,Trump,5.0,3.0,0.0,8.0,0.625
@gerfingerpoken2 @tomgreen1959 Of course he did. Traitors conspire with #traitors #ImpeachObama,Donald Trump,NONE,Trump,0.0,2.0,6.0,8.0,0.75
Conflict is a vehicle for change!  Ask @realDonaldTrump Trump becoming a front runner. #USA #leadership,Donald Trump,FAVOR,Trump,5.0,3.0,0.0,8.0,0.625
@realDonaldTrump you work on the Mexican wall and I will focus on the Canadian wall!! #trueenemy #Christie2016,Donald Trump,AGAINST,Trump,1.0,5.0,2.0,8.0,0.625
@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH..,Donald Trump,FAVOR,Trump,5.0,3.0,0.0,8.0,0.625
@realDonaldTrump Its admirable how you're willing to lose sponsors for the greater good. We've longed for voice like yours!,Donald Trump,FAVOR,Trump,5.0,3.0,0.0,8.0,0.625
@realDonaldTrump you're not playing to win this =,Donald Trump,AGAINST,Trump,1.0,6.0,1.0,8.0,0.75
"TY Michael @ASavageNation ""I'd do anything to help him; he's right, he's telling the truth"" @realDonaldTrump #BoycottMacys",Donald Trump,FAVOR,Trump,6.0,2.0,0.0,8.0,0.75
@POTUS what are your thoughts on,Donald Trump,NONE,Trump,0.0,2.0,6.0,8.0,0.75
Stop thinking you can walk around talking reckless in the end it will bite you in the ass #Dontjudgeme,Donald Trump,AGAINST,Trump,0.0,6.0,2.0,8.0,0.75
