source_id,text,gt_label,n_votes,vote_share_majority,votes_HATE,votes_OFFENSIVE,votes_NORMAL
hatexplain_1179066330860986368_twitter,<user> <user> <user> i think he one of those people who believe that history is wrong and that the holocaust did not happen,NORMAL,3,1.0,0,0,3
hatexplain_12862315_gab,no sand niggers no terror pretty straightforward,HATE,3,1.0,3,0,0
hatexplain_20139234_gab,is that a picture of the under age niece naked bed fiddler we are supposed to think is a saint because he kicked out the enlightened british from ruling his streetshitting hell hole gandhi in the background the poster seems to concur that sainthood propaganda anyway namastgay,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1159291067184877568_twitter,aye bro do not you cuff that hoe cuz i done had that too,OFFENSIVE,3,1.0,0,3,0
hatexplain_4599198_gab,libtards have no common sense why should we take take moslem refugees when moslem countries will not even take them logistically they are closer ideologically they have the same values,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1178842469858824192_twitter,that redneck stuff damn hillbilly ppl,HATE,3,0.6666666666666666,2,1,0
hatexplain_23912617_gab,seriously you look at a video about how you can buy african niglets on chinese ebay you question the guys hair,HATE,3,0.6666666666666666,2,1,0
hatexplain_11684343_gab,married homosexual women stephens and sprinkle have officiated at least <number> weddings to various nature entities in nine countries wnd slipperyslopeproof,OFFENSIVE,3,1.0,0,3,0
hatexplain_15982599_gab,islam playing hide the salam,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_19186428_gab,some faggot reported my avi on twitter the same as i have here i wish the main people i follow on twitter were on gab so i could abandon that shitty site,OFFENSIVE,3,1.0,0,3,0
hatexplain_16335394_gab,the rape upon these women are violence and horrific if only they could have a knife on them act brave toward their abuser and stay calm then strike them when they least expect it these savages deserve no less,NORMAL,3,1.0,0,0,3
hatexplain_21585337_gab,these are the refugees that europe should be taking in,NORMAL,3,1.0,0,0,3
hatexplain_1179072123949780993_twitter,<user> <user> the demo bots pin their hopes on massive illegal alien voter fraud operation too big to recount 2020 the current mcimpeachment mcstrategy is designed to anger illegal aliens into mcvoting,NORMAL,3,1.0,0,0,3
hatexplain_5436583_gab,<number> from the immigration stuff today the changes would spare so called dreamers on a conference call with reporters a dhs official stressed that the directives would not affect obama era protections for illegal immigrants who came to the u.s. as children and others given a reprieve in <number>,NORMAL,3,1.0,0,0,3
hatexplain_8258828_gab,bless his heart he precious i am going to keep you nigger joe thanks for everything,HATE,3,0.6666666666666666,2,1,0
hatexplain_15800246_gab,it called escort prostitution so let call a spade a spade shall we lefttech must do this because its dungeon and dragon masters and anime trans porn loving programmers have the charm common sense and social skills of a retarded liberal frankenstein boy,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_17400332_gab,brittania brittania <number> hours ago khan has no ideas muslims with low iqs only know how to quote out of their war manual he should never have been elected a muslim can never represent all other ethnics apart from their own inbred people,HATE,3,0.6666666666666666,2,1,0
hatexplain_26847498_gab,wait so ur tellin me not only is the earth not flat but niggers be on other planets i guess i should not be surprised after learning what ethnic swedes look like i always thought they were hot blondes,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1178851825820274688_twitter,i remember my sophomore year of highschool when my principal tried to tell me i was wrong for checking a white boy for using the n word because his friends told him he could she was also white she tried to suspend me for being aggressive,NORMAL,3,1.0,0,0,3
hatexplain_1178505924438364160_twitter,maybe it just the tacky emo redneck lesbian in me but hongjoongs hair is cool and good i think,NORMAL,3,1.0,0,0,3
hatexplain_20766525_gab,jews are disgusting subhuman animals the world would be so much better if every jew died tomorrow words can not describe how much i hate the rat faced kike vermin,HATE,3,1.0,3,0,0
hatexplain_1243011853867012097_twitter,i need a new gay hashtag i got cute pictures to post dammit,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_24725915_gab,put some signs up at the airport to warn people from normal states where we only worry about gang violence killing us,NORMAL,3,1.0,0,0,3
hatexplain_19109835_gab,is not it the jews who make films glorifying the mass murderer nelson mandela,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_4569323_gab,<user> cell em with the biggest hairiest bull dykes in the joint,OFFENSIVE,3,1.0,0,3,0
hatexplain_23280567_gab,ice raids meatpacking plant in rural tennessee <number> immigrants arrested hotpagenews com r <number>,NORMAL,3,1.0,0,0,3
hatexplain_1179063715049590789_twitter,<user> ahh the old i do not hate jews i just hate almost all of them including ones who visit jewish holy sites defence yeah that works 🤨 get in the bin,NORMAL,3,1.0,0,0,3
hatexplain_1188375058974199809_twitter,<number> hour podcast are very ghetto <user>,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_22962233_gab,nope negro the jews main sponsored group her negro comrades would not have to turn in their assault rifles because they did not get them legally in the first place,HATE,3,0.6666666666666666,2,1,0
hatexplain_8533874_gab,fuck ramadan fuck moslems death 💀 be upon you you filthy stinking retarded fucks you stupid fucks wash your nasty balls fungus infested feet before you pray but never brush or floss your rotten teeth you smell like you have been eating shit sandwiches,HATE,3,1.0,3,0,0
hatexplain_12451124_gab,well that really complicated i guess when we have a stable domain i do not know when that will be iceland is trying to kike us right now,HATE,3,1.0,3,0,0
hatexplain_14024707_gab,just another day in kikey la la land,HATE,3,0.6666666666666666,2,1,0
hatexplain_16064171_gab,for sexual harassment now you have to warn the other person you are going to sexually harass and if they give you the all clear sign that a go,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_15270428_gab,daily words of wisdom from our favorite chinaman weihan zhang on twitter my friends not listen eminem music criminality african culture learn nothing violent harm baby small pet dog classical music violin traditional chinese song please songsfordummies,HATE,3,0.6666666666666666,2,1,0
hatexplain_17271194_gab,lolz particularly relevant since nigger alex haley appropriated the story of roots from a white man to begin with i did an intensive research essay on the subject that ended up with my near suspension from university <user>,HATE,3,1.0,3,0,0
hatexplain_14891840_gab,i hate to be the bringer of bad news but his real name is mark shouldice and he just another shapeshifting kike e merch chasing shekels look that name up,HATE,3,1.0,3,0,0
hatexplain_1205744091297984512_twitter,<user> why are we asking this lesbian about politics,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_11418765_gab,antifa violence only helps advance the idea that the nazis and antifa are the same as presidenttrump equated them as maga,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_12386020_gab,i checked that one already as someone else said it one of the two according to wikipedia founders were jewish but yeah be peaceful it was an intentionally provocative question primarily to the wns who call me a kike and does not actually matter i do love puppies <number>,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_25172639_gab,and congress went along with everything the muzrat traitors wanted,HATE,3,0.6666666666666666,2,1,0
hatexplain_21145277_gab,hell ya i am so fucking proud that i triggered this faggot enough he went out of his way to warn people about me,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_24517501_gab,it is not the violence that is feared it is the amount one will go to achieve his rights,NORMAL,3,1.0,0,0,3
hatexplain_4391012_gab,<user> i have said that exactly to him he lives in the cuck shed after work and is only allowed out to prep her nigger pet to get it up for him it the only sexual contact he has with her other than snowballing the bulls ejaculate into her sloppy cunt,HATE,3,1.0,3,0,0
hatexplain_1120078934329131009_twitter,<user> smoking a faggot,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_13929673_gab,look how the nigglets are looking at that white child,HATE,3,1.0,3,0,0
hatexplain_1179020157051650049_twitter,how much you wanna bet these hoes who have historically been vocally adamant about being race last immediately use slavery as a defense against remy ma saying if you want money for being raped you are a prostitute,OFFENSIVE,3,1.0,0,3,0
hatexplain_1178782407190818821_twitter,nigga wasted they money on 2 k that bih poo,NORMAL,3,1.0,0,0,3
hatexplain_21668983_gab,friends do not let friends marry jews,HATE,3,0.6666666666666666,2,1,0
hatexplain_1088317722461696000_twitter,<user> <user> she ’ a retard,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1179100968660717568_twitter,<user> interesting analogy the new world order globalists are jews trying to create hell on earth communism pedophilia homosexuality to bring forth their messiah mother goose of all fables now they label her as a successor of christ will they kill her like they killed christ,HATE,3,0.6666666666666666,2,0,1
hatexplain_27656195_gab,i am <percent> irish origin both parents irish no dirty jew here the kike never infected ireland,HATE,3,1.0,3,0,0
hatexplain_1179075749174792193_twitter,twitter faggot bitch,OFFENSIVE,3,1.0,0,3,0
hatexplain_1179056023627325441_twitter,i realized women just retarded they will never look at shit the way you do,OFFENSIVE,3,1.0,0,3,0
hatexplain_13126780_gab,lmao he wasted 2 5 0 k on travel for a cheap political stunt but funny you all bitch about 1 a to protect urself from the military govt and police you all fradidently say u love hypocrites,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1096914925816070145_twitter,<user> fucking assholes it ’ all about the illegal aliens,OFFENSIVE,3,1.0,0,3,0
hatexplain_2984966_gab,<user> i hear the ghetto calling oops my bad that was your porch monkey momma,HATE,3,1.0,3,0,0
hatexplain_1178830935736717312_twitter,<user> at least you are white so it not super odd i am <percent> hawaiian nazi fascist white supremacist climate hater sexist incel homo trans furryphobe maga bot lmao labels are dumb,NORMAL,3,1.0,0,0,3
hatexplain_17398821_gab,uh he wasn t a kid and i am positive heaven is not being turned into a nigger ghetto,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_27646911_gab,tens of thousands of moslems doing their eid or ramadam or whatever the hell they call it prayers in bensonhurst park in new york of all places i bet that that cucked faggot <user> was their probably to get some business for his travelling gay interracial gloryhole,HATE,3,1.0,3,0,0
hatexplain_1178508279678414848_twitter,evelyn got white ass parents and grandparents she is not a negro by any means let that shit go,NORMAL,3,1.0,0,0,3
hatexplain_1178999584342908928_twitter,<user> good morning boo i am only sexist cause you are sexy if i am wrong i am gay fuck it bot boy digital not touch,NORMAL,3,1.0,0,0,3
