status_id,text,gt_uncivil
1230,"RT @MarkBednar: .@PolitiFactGA on @michellenunn's latest attack on @Perduesenate: """"Mostly False"""" and """"missing context"""" http://t.co/j2NyhRMD",0
2629,Watch my latest TV ad.  It will take an outsider to change D.C. RT if u agree. https://t.co/rCmD9u803x #gagop #gasen #gapol,0
1309,RT @SpeakerBoehner: The president is mistaken if he thinks vetoing #KeystoneXL will end this fight. We're just getting started. http://t.co,0
658,A merger of @WeAreSinclair and @tribunemedia would be bad for consumers and bad for trusted local media content. https://t.co/fTnxihCBQP,0
285,RT @louiseslaughter: .@SpeakerRyan: Panel to Attack Women's Health is a dangerous witch hunt. Let's #disbandit! https://t.co/Tzk3Wx3ftQ httâÃÂ¶,1
1499,Today Ill be on @WeGotEd discussing how @MittRomney wants to take credit for @barackobamas auto rescue. Listen Live: http://t.co/CvcTlAV6,0
748,"Day 500 of the Trump presidency, and everythings going great: https://t.co/qL79813kLU",0
1922,"Day 500 of the Trump presidency, and everything?s going great: https://t.co/qL79813kLU",0
2349,"RT @nwnws: The US will shrivel up &amp; die if we keep building taller, longer walls. @pramilaj http://t.co/wJrWOGWGUQ #nwimmigration",0
1533,TrumpâÃÃ´s wall would cost taxpayers BILLIONS &amp; wonâÃÃ´t make us safer. https://t.co/3Z40uVDTPc,0
494,"""""The Department of Education, President Trump and Secretary DeVos want to extend the party for misbehaving or inferior colleges."""" 

After Trump University, we shouldn't be surprised about this lax oversight for #HigherEd. But we should be worried. https://t.co/ctI6XDTXuQ",0
2082,Income inequality helped elect Donald Trump ? and would grow wider under his policies https://t.co/MWCrpJFDgl,0
1546,Very disappointed to see more delays of the #SinglePayer healthcare bill in California. https://t.co/pSiv4gtyBY,0
258,"ICYMI: Last night, I joined @seanhannity on @FoxNews to discuss #ClintonHypocrisy, the future of #GOP &amp; more. WATCH: https://t.co/6Qd4tOLHpY",1
486,"""""""""Sometimes there are variations of evil on both sides. That's the problem in the Middle East."""""""" - RP in Sioux City #standwithRand #IowaCaucus",0
988,"Mandatory minimums are costly, unfair and do not make our country safer. Read my joint op-ed w/ @SenatorLeahy HERE: http://t.co/iLAtqRn0Tz",0
983,Looking forward to my upcoming roundtable discussion w/ victims of regulatory overreach later today. #ky #tcot  http://t.co/0WRIqV06,0
938,It's time to replace Obamacare with healthcare freedom. https://t.co/XfLbbFXmRM,0
1742,"@BarackObama has declared a war on coal, and thus declared a war on #Kentucky jobs and our economy. Read more: http://t.co/SQmNFlnIxt",0
924,"Introduced amdt today that strips #Pakistan of foreign aid until Dr. Shakil Afridi's """"treason"""" sentence is overturned. http://t.co/DaXnC1U8",0
1893,Can I get 20 more folks from Twitter to donate tonight? Let's show the media they are wrong: https://t.co/78WPMcbQwP,0
2013,"I'm not taking """"no"""" for an answer. I'm going to pull out all the stops to force a vote on my amendment to #DefundPlannedParenthood. (1/6)",0
2669,Will 10 from Twitter chip in $10 to turn up the heat on my Senate colleagues to END illegal NSA spying? https://t.co/4X6lNSSw5W,0
2568,This morning I appeared on @CNBC's Squawk on the Street to discuss #SCOTUS disappointing ruling on #Obamacare. #tcot http://t.co/MxKLU0Hr,0
1178,RT @CR: <U+0001F525><U+0001F525><U+0001F525> @RandPaul scorches GOP leaders for blocking amendment to defund Planned Parenthood https://t.co/D842UqaDgq,0
1914,"Countdown to tax day, Tax Fact #4: President Obama?s 2011 budget calls for $2 trillion in higher taxes over 10... http://bit.ly/930sER",0
78,Were trying to get competitive at the federal level and Lauren Underwood presents the same big government big taxes that held our economy back. #CantAffordUnderwood https://t.co/CPLiKb7pQF,0
742,"Countdown to tax day, Tax Fact #4: President Obamas 2011 budget calls for $2 trillion in higher taxes over 10... http://bit.ly/930sER",0
1286,RT @RepReneeEllmers New video from @heritage re Obamacare contraception mandate: Religious Liberty Under Attack http://t.co/L0RDEC5s,0
2469,"Strongly oppose Administration expanding deferred action program &amp; enacting administrative amnesty. For me, no amnesty = no amnesty. Period.",0
1194,"RT @FoxNews: .@Randy_Forbes: """"The [Obama] administration just bows down to or ignores bullies around the globe..."""" #Greta https://t.co/hMaG",0
1270,"RT @RepBarbaraLee: This is exactly why we must #AuditThePentagon. The unchecked waste, fraud and abuse at the Pentagon is an insult to the",0
2367,"RT @RepBarbaraLee: This is exactly why we must #AuditThePentagon. The unchecked waste, fraud and abuse at the Pentagon is an insult to the?",0
1161,RT @AyannaPressley: The Republican Senate needs to do its job. They are not employees of Trump Tower. @CNN @OutFrontCNN https://t.co/OfLlqB,0
2488,The American people need Trump and Republican Senators to focus on ending the shutdown instead of inventing controversy to distract from your inaction.,0
43,"RT @IlhanMN: Really feel sorry for the people at <U+2066><U+2066>@snopes<U+2069>, fact checking outrageous claims like this must suck!

It seems like you can ma",0
90,"#JusticeForAll will re-establish disparate impact as the standard for vindicating our civil rights.  Conservative courts have hollowed out the Civil Rights Act and require """"intentional"""" discrimination - we all know that today racism is coded and accomplished through proxies. https://t.co/Hmq0IWAZRl",0
1470,This is going to be tough for the family because the @GOP are calling ZOAs Mort Klein &amp; conservative Candace Owens to testify at the same hearing. Both have elevated hate rhetoric and extremism in our country. 2/2 https://t.co/gQNxkP6sKm,0
110,@SeldomSeen52 @Heritage_Action @freedomcaucus Says the person supporting the 74 year old socialist. At least you have a sense of humor.,0
1548,VIDEO: I questioned #FBI Director Mueller about Administration abuses at today's @HouseJudiciary hearing: http://t.co/GeEzTosBrG  #NSA,0
1258,RT @OversightDems: BREAKING: Republicans Block Subpoena to Compel Their Own Witness to Answer Questions on Administrations Decision to Add,0
419,"RT @dscc: We've heard from 71,114+ Americans who want Trump to stop throwing a tantrum and reopen the government. Add your name if you agre?",1
282,"RT @dscc: We've heard from 71,114+ Americans who want Trump to stop throwing a tantrum and reopen the government. Add your name if you agre",1
2352,RT @OversightDems: BREAKING: Republicans Block Subpoena to Compel Their Own Witness to Answer Questions on Administration?s Decision to Add?,0
1981,Guess who took it out? http://t.co/eWpsH6GpD3,0
342,".@realDonaldTrump's junk healthcare plans are cheaper for a reason: they cover very little and will drive up costs for millions of Americans.

This is just another scam -- and another Trump effort to undercut the ACA.
https://t.co/c4qOJqG0Ti",1
521,"#SunsetPark is an incredible community, but right now people are afraid to leave their homes because of ICE's attacks. We should make it clear that NYC is proud to welcome &amp; protect immigrant families, and we will always stand by their side. https://t.co/SfphCicPMs",0
466,"This rushed vote on Kavanaugh just proves that the GOP doesn't care about survivors, women, or our country. 
 
I was in the hearing room this morning to say I care. I was there to say I'll fight. I was there to say I believe. #CancelKavanaugh
https://t.co/t9EoCehavo",1
2249,"Remember when @realDonaldTrump tweeted this last week? Well, take a look at what his administration just did. They won't #ProtectOurCare -- they'll destroy it. https://t.co/y2l8DGMdg4 https://t.co/IY1na7G4fn",0
1848,And yet HUD is doing nothing to actually fix the situation <U+0001F644> https://t.co/gbLdEp7LV5,0
1122,"Rather than ensure that the needs of the American people are met, GOP have rigged the tax code to benefit the wealthy few. That needs to change. https://t.co/n9dD6HmOfA",0
941,It shouldn't fall on shoulders of those who serve our country to pay for the mistakes of others that offered these incentives improperly.,0
114,"After watching Attorney General Barr?s tortuous explanations for a long list of misrepresentations, it?s clear:
 
Barr views himself as Trump?s lawyer, not America?s lawyer
 
He was hired with an agenda to protect Trump
 
And Barr, like his boss, is grossly unfit for the office",0
913,"In the face of a credible claim of sexual assault, corroborated by a therapists notes, the Senate must stop the rush to confirm Kavanaugh and look into this serious allegation. To elevate him to a lifetime appointment without doing so would be reckless and unconscionable. https://t.co/mWKjdvUEV9",0
665,"After watching Attorney General Barrs tortuous explanations for a long list of misrepresentations, its clear:
 
Barr views himself as Trumps lawyer, not Americas lawyer
 
He was hired with an agenda to protect Trump
 
And Barr, like his boss, is grossly unfit for the office",0
619,"@realDonaldTrump @POTUS Trump refuses to acknowledge Russiaâs attack on our democracy, and fired FBI Director Jamesâ¦ https://t.co/EtOizgqlLc",0
329,"Yesterday, we saw the President's team of rivals compete for top sycophant. Who can we count on to tell the President when he's wrong?",1
556,".@POTUS just asked about his strategy on ISIS: """"Generally is we have to get rid of ISIS.""""  Damn, why didn't Obama think of that? https://t.co/LLZ17t7b2j",0
456,"The Trumpian view when someone informs your spouse that you've been cheating on them: """"Honey, the real issue is the leak!""""",1
107,"@realDonaldTrump @POTUS Trump refuses to acknowledge Russias attack on our democracy, and fired FBI Director James https://t.co/EtOizgqlLc",0
2583,"Today the House passed an omnibus spending bill that funds the federal gov through the end of September. This bill will give more certainty to our federal agencies, but unfortunately it underfunds key areas &amp; takes us further down our current path of fiscal irresponsibility.",0
29,"John McCain's dedication to public service, his service in Vietnam, you have to admire that. But our President cant get past his own pettiness to recognize someone who deserves it. You dont have to endorse someones entire life to recognize what they did that was right.",1
1863,As the 2nd largest carbon polluter in the world the US has a responsibility to lead on #climatechange. This is unacceptable. https://t.co/aVOT6xQzbI,0
1836,"Ambassador #Sondland said he ?followed the directions of the President?. As elected &amp; appointed officials, we must employ better judgment. If the President makes harmful requests that do not align with the Constitution, we have a responsibility to #DefendOurDemocracy &amp; say no.",0
1414,The fight to #ProtectOurCare isn't over. Senate Republicans are trying to pass the worst version of #Trumpcare yet.,0
2233,President Trump told four American Congresswomen to go back to their countries. This is unacceptable. Check out my official statement. https://t.co/ZxPOGVjwnE,0
676,"Ambassador #Sondland said he followed the directions of the President. As elected &amp; appointed officials, we must employ better judgment. If the President makes harmful requests that do not align with the Constitution, we have a responsibility to #DefendOurDemocracy &amp; say no.",0
1442,The Tax Cuts and Jobs Act is projected to raise the deficit 1 trillion dollars by 2019. Permanent tax cuts to corpoâÃÂ¶ https://t.co/xgk37JQ4gS,0
