source_id,source_split,source_row,source_intolerance,text,gt_impolite
train_2063,train,2063,0,"@USER holding members of congress ""accountable"" hahaha ITS YOUR IDEAS AND VALUE SYSTEMS THAT WILL BE HELD ACCOUNTABLE YOU BRAINWASHED FUCKING COMMUNIST PUKES. This is our Country, and no black flea, WHO HATES WHITES, is going to change it",1
train_2064,train,2064,0,"Dear @USER Filling jobs vacated by shutting down the economy isn't 'job creation', you can thank President Trump for 3 vaccines & therapeutics, & just to remind you, Mashed Potato Brains Biden has close to triple the deaths under his watch as Trump had. You're a liar. @LINK",1
train_2065,train,2065,0,Despite promises not to @USER is running for re-election. We would like to know if any of his challengers will pledge to vote for gun sense? @USER @USER @USER @USER @USER @USER @USER @USER @USER,0
train_2066,train,2066,0,Let the corpses roll. Republicans pitch return to 'normalcy' in efforts to roll back COVID precautions - ABC News - @LINK via @USER,1
train_2067,train,2067,0,@USER @USER People like you will whine if they lift the mandates and whine if they leave them in place. You're just going to whine no matter what.,1
train_2068,train,2068,1,"@USER If Democrats are smart, which I doubt, they'll wait for McConnell or Mitt to slam Trump and then ask them to denounce all Trumpers and tell them they don't want their votes.",0
train_2069,train,2069,0,@USER & @USER many Thousands TPLF terrorist group of so-called TDF captured by #EDF! #Nomore! @LINK,0
train_2070,train,2070,0,"Great read on a complex, important figure in Israeli politics - Mansour Abbas. @LINK",0
train_2071,train,2071,0,Democrats vote out pledge and refuse to stand for flag @LINK via @USER,0
train_2072,train,2072,0,@USER @USER @USER Religious people will tell you otherwise. They will tell you sin hurts everyone and they will tell you they have the right to raise and teach their children as they see @USER you or gay teachers.,0
train_2073,train,2073,0,@USER Since most of the people killed in the U.S. was by knife or hands and feet IAW the FBI,0
train_2074,train,2074,0,"@USER Why don't you run for a government position of YOUR CHOICE, Mr. Cocchiarella?",0
train_2075,train,2075,0,"""I think people in general don't take enough risks. Some people feel that before they can take on that next challenge they need to be 100 percent ready. It's just not true. Even people in their jobs aren't perfect at their jobs.",0
train_2076,train,2076,0,"@USER Michelle, you are doing everything you can to try and win the election, but you will not. I have never had any issues with voting either. You are destroying #NewMexico, and everyone here sees it, and they will vote you out.",0
train_2077,train,2077,1,"First, you misuse 'Patriot' it's FOR constitution & country NOT one man & party. As you know in your hearts, Trump is guilty & was lucky to escape. Continuing to support him will be the downfall of the GOP. Watch & see. #USA #Patriot #Truth #REALITY #America #GOP @USER @USER",0
train_2078,train,2078,0,"This. What's layed out in this thread is why I'm no longer a Republican. Thank you, @USER for telling it like it is. @LINK",0
train_2079,train,2079,1,"@USER @USER Peak 2022: NDP member throws full support behind US Defense /NATO expansion and escalating nuclear tension. Rad take dude! You know we're training literal neo-Nazis over there, right?",0
train_2080,train,2080,0,"@USER @USER Now do NBC, CBS, ABC, CNN and MSNBC. They just spout leftist bullshit.",1
train_2081,train,2081,1,@USER The Republican party believes in breaking their tax pledge to Grover Norquist only if the middle class and the poor are taxed.,0
train_2082,train,2082,0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ex Pres Carter is jumping for joy his new status as not worst president as the deadwood trophy for worst administrations now goes to Democrats Biden Harris Obama Clinton @LINK,1
train_2083,train,2083,0,"Today is #WorldChildrensDay Stand with us to promote #AWorld4AllAges. When we come together to #EndAgeism, we are doing it not only for ourselves, but for generations to come. @LINK",0
train_2084,train,2084,1,"On the same day that it's made public, that the Republicans want Joe Biden to take a Cognitive Test, Joe actually brings up his long hospital stay a couple of years ago with aneurysms. #TheFive @LINK",0
train_2085,train,2085,0,@USER What I want to know is how the schools allowed this to happen ?,0
train_2086,train,2086,1,"@USER @USER The one who needs prayers is you, Franklin Graham. These truckers and their supporters are carrying confederate and antisemitism flags. I would like to know why you are mixing religion and politics? I want the government to start taxing the ones like you and the mega churches l",0
train_2087,train,2087,0,@USER So sad all those poor young people have to die for a worthless leader who never did anything for them or their families.,1
train_2088,train,2088,0,"@USER @USER Russia is part of Europe, Macron said? He should watch what he says. The US is part of Europe because European white supremacists killed 19 million people to ""annex"" it (steal the land). No doubt @USER fears the same fate, as genocide-principled NAZIS lurk again everywhere.",0
train_2089,train,2089,0,I am against tax giveaways to the right. I did not catch this one. I agree It is time to write tax laws that help the middle class @LINK,0
train_2090,train,2090,1,In December Marc Elias Announced Marxist Tactic to Prevent GOP Reps from Getting on Ballot -- Last Week Democrats Enacted this Communist Tactic Against Rep. Madison Cawthorn @LINK via @USER,0
train_2091,train,2091,1,"@USER @USER There will be no accountability. Republicans lack the spine to do anything, even if there is overwhelming evidence. Another yawn.",1
train_2092,train,2092,1,@USER Why when the Republicans done it they stack the house so I came to Democrats do it,0
train_2093,train,2093,1,"@USER @USER Who cares about a little genocide - amirite? Not China or Russia obviously. But of course let's not be hasty condemning the overt aggression of corrupt regimes, 1 of which is a literal mafia state, because we all have flaws. @USER @USER",0
train_2094,train,2094,0,"@USER @USER They forget to mention how many jobs were lost first and that they paid people to stay at home and not work bringing the unemployment rate to an all time record breaking high. So, with this existing condition they inflate their employment rate and never tell the true story.",0
train_2095,train,2095,0,Reporter uses 13-minute time discrepancy to demolish Oath Keepers' defense for storming the Capitol @LINK,0
train_2096,train,2096,0,I just donated $10 to Committee to Defend the President. Help Today! @LINK,0
train_2097,train,2097,0,He tried to collect up all the voter rolls in 2016 and all the State Atty Generals gave him the same response that the President of Mexico did over funding the wall. F-You https://t.co/aMXroiLUCL,1
train_2098,train,2098,0,@USER But you and your dad is ok with a pedophile that's in the white house right now?,1
train_2099,train,2099,0,"Why do leftists lie about Leader McConnell? They are intimidated by him, as he is a TRUTH teller. Leader McConnell has been a civil rights leader longer than most Americans have been alive. @LINK",0
train_2100,train,2100,0,"@USER @USER Oh so your saying that when Antifa was going around rioting and burning down buildings in the summer of 2020, all that rioting was just an idea?",0
train_2101,train,2101,0,Democrats will pay if they get rid of the filliburster. November 2022 is not that far away!,0
train_2102,train,2102,0,"New Study examines campaign to ban ""critical race theory,"" restrict teaching & learning about race & diversity. 1/3 of U.S. students impacted by local district versions of intentional campaign to caricature ""CRT."" . @LINK @LINK",0
train_2103,train,2103,0,We know for certain Pres Trump was telling the truth. Trump told the truth in 2017. Trump told the truth in 2020. This weekend we found out that Hillary & the Dems were spying on the Trump Tower servers & later on the Trump White House servers. @LINK,0
