source_id,source_row,source_sentiment,source_fold,source_vader_sentiment,source_svm_sentiment,source_bert_sentiment,text,gt_pro_kavanaugh
kavanaugh_635,635,0,5,0.0,0,0,"RT @dbongino Dear DC Republicans, You’re grossly misreading the country’s sentiments regarding the Kavanaugh confirmation. You’ve been more than accommodating to the accuser in this case but it’s now time to move on and vote. NO MORE DELAYS. If you fail to act there will be serious blowback.",1
kavanaugh_636,636,0,2,0.0,0,0,"RT @crimsonfaith88 Wow Grassley gives Ford another extension and tweets his decision? Come on peeps, no one finds that strange? Are we being distracted? @realDonaldTrump #LJMAGA 🧐🧐https://t.co/1jIAVwxFGw",1
kavanaugh_637,637,0,4,0.0,0,0,"RT @MarkSimoneNY Hey Democrats, I know you’re busy investigating Judge Kavanaugh’s high school misconduct, but when you get a minute, the vice chairman of YOUR party is accused of violently abusing a woman: https://t.co/nl7m2N0a8L",1
kavanaugh_638,638,0,1,0.0,0,0,"RT @dbongino If I were Brett Kavanaugh I would be preparing to sue the living snot out of every liberal talking head, pundit, blogger, and media loon who accused him of being a rapist without either a law enforcement report, or basic evidence. #NewRules",1
kavanaugh_639,639,0,5,1.0,0,0,"RT @joeptweet18 @rocksiphone @gatewaypundit It's clear, the entire Kavanaugh charade is a plan plotted by the Demoncrates months ago.",1
kavanaugh_640,640,0,4,1.0,0,0,@Dogman1013 In my gut I believe FORD WILL NOT TEASTIFY. There will be a FINAL RUSE by Fords attorney that she will not testify due to a nervous breakdown. OF COURSE THIS WILL BE A PLOY AND FABRICATION TO DERAIL KAVANAUGH FROM APPOINTMENT TO THE SUPREME COURT,1
kavanaugh_641,641,0,5,0.0,0,0,"RT @firemandon68 .@SenateGOP @ChuckGrassley Enough with the Dr. Ford stall tactics, it's looking more and more like an attempt to push Kavanaugh's confirmation past the midterms. nothing more, if true, she's had 36 years to get her story straight. Stop the insanity. #ConfirmKavanaughNow",1
kavanaugh_642,642,0,3,0.0,0,0,"RT @kylegriffin1 Garrett Ventry, the Judiciary Committee adviser who just resigned over sexual harassment allegations, has left the PR he was working for, too. The PR firm was CRC Public Relations, the firm that apparently helped Ed Whelan push his bogus conspiracy theory. https://t.co/Kuaiau9clP",0
kavanaugh_643,643,0,4,1.0,0,0,"RT @raymysterio305 The Kavanaugh confirmation hearings has been turned into a MOCKERY by the BUFFONEROUS Democrats, as usual.. Ms Ford has put in front of our nation, a grade school allegation when she and Mr Kavanaugh were still playing with crayons. What is YOUR take? 🧐 Please Vote and Retweet",1
kavanaugh_644,644,0,2,1.0,0,0,@Thomas1774Paine Well that is rich from Feinstein. Lest we forget Ford went to the media herself under her own volition with the intent to leak the story in order to derail Kavanaugh. What they didn't count on was that the FBI would not step in and frame K with false evidence.,1
kavanaugh_645,645,0,5,0.0,0,0,"RT @mitchellvii I'm more concerned about how Judge Kavanaugh's wife and daughters feel than how Christine Ford feels. She's feeling \anxiety\""? I would too if I was about to perjure myself in front of the whole planet.""",1
kavanaugh_646,646,0,1,0.0,0,0,"RT @dbongino If Brett Kavanaugh’s confirmation is derailed, while Keith Ellison becomes the lead law enforcement officer in his state, the Republican base’s anger at the Hill Republicans for their ineptitude is going to be VOLCANIC. #Kavanaugh",1
kavanaugh_647,647,0,1,0.0,0,0,RT @brujeff77 Tucker Carlson: If Democrats Delay Kavanaugh Vote for Another Week -- His Confirmation Is Over Per Senate Rules (VIDEO) https://t.co/Mi1fnCDnke via @gatewaypundit,1
kavanaugh_648,648,0,2,,0,0,"RT @mkraju Senate Dem leadership aide pushes back on GOP call to bring in outside counsel to question Kavanaugh/Ford. “Outside counsel doesn’t vote on Kavanaugh. Senators do. Republicans need to do their jobs and not hide,” aide told me",0
kavanaugh_649,649,0,4,0.0,0,0,"RT @dbongino If I were Brett Kavanaugh I would be preparing to sue the living snot out of every liberal talking head, pundit, blogger, and media loon who accused him of being a rapist without either a law enforcement report, or basic evidence. #NewRules",1
kavanaugh_650,650,0,3,0.0,0,0,RT @perfectsliders KAVANAUGH WILL STILL BE CONFIRMED - Democrats just lessened any chance of taking the House in November by acting like partisan clowns. They have just awoken the sleeping base voters. And now Republicans are pissed.,1
kavanaugh_651,651,0,5,0.0,1,0,RT @Bornabrit1 WOMEN RISE UP #WomenRiseUp F#CK these GOOD OLD BOYS #WomenRiseUp THIS IS 2018 - WE HAVE POWER #WomenRiseUp F#CK these GOOD OLD BOYS #WomenRiseUp THIS IS 2018 - WE HAVE POWER #WomenRiseUp YOUR BODIES AND YOUR DAUGHTERS BODIES ARE IN DANGER. NO KAVANAUGH AGREE RT,0
kavanaugh_652,652,0,4,0.0,0,0,"RT @ObamaTruth1 1/ Ask WHY. #Q: WHY are they (left/cabal) so opposed to #JudgeKavanaugh? Most will focus on his being viewed as a conservative, opposed to abortion, threat to Roe v. Wade. Real answer is much deeper and more meaningful. Kavanaugh is an existential threat to the #DeepState...",1
kavanaugh_653,653,0,4,0.0,0,0,"RT @dbongino If I were Brett Kavanaugh I would be preparing to sue the living snot out of every liberal talking head, pundit, blogger, and media loon who accused him of being a rapist without either a law enforcement report, or basic evidence. #NewRules",1
kavanaugh_654,654,0,5,0.0,0,0,RT @Lawrence “Alcoholics Unanimous” is what Mark Judge called his high school friends. Dr Ford says Mark Judge helped Brett Kavanaugh sexually assault her while both boys were drunk. https://t.co/Ur1F0591wI,0
kavanaugh_655,655,0,1,0.0,0,0,"RT @dbongino Dear DC Republicans, You’re grossly misreading the country’s sentiments regarding the Kavanaugh confirmation. You’ve been more than accommodating to the accuser in this case but it’s now time to move on and vote. NO MORE DELAYS. If you fail to act there will be serious blowback.",1
kavanaugh_656,656,0,1,1.0,0,0,"RT @JoyceWhiteVance Kavanaugh must be asked if he believes this kind of conduct is disqualifying for a Supreme Court Justice, particularly when denied later on as an adult, or whether boys will be boys HS behavior doesn’t count. https://t.co/sKE0H25dC6",0
kavanaugh_657,657,0,2,0.0,0,0,RT @casey_connects I was sexually assaulted in the mid-80’s at the home of one of Kavanaugh’s schoolmates. The host of that party added his name to this letter to the Judiciary Committee attesting to Kavanaugh’s character. https://t.co/l2RNGr8KOj 3/ #metoo @LindseyGrahamSC @SenatorDurbin,0
kavanaugh_658,658,0,1,0.0,0,0,"RT @dbongino Dear DC Republicans, You’re grossly misreading the country’s sentiments regarding the Kavanaugh confirmation. You’ve been more than accommodating to the accuser in this case but it’s now time to move on and vote. NO MORE DELAYS. If you fail to act there will be serious blowback.",1
kavanaugh_659,659,0,3,1.0,0,0,"RT @SuzeOrmanShow He violates every one of my rules — huge debt, buying a house he can’t afford, borrowing against 401k, buying tickets and country club fees that he can’t afford —not what a Supreme Court justice should be doing https://t.co/f5XpKTTOmz",0
kavanaugh_660,660,0,4,0.0,0,0,RT @ALT_uscis HEAR: #BREAKING Garrett Ventry a spokesman on Kavanaugh nomination for committee chaired by Grassley resigns after accusations of sexual harassment - THIS IS THE GUY DEVELOPING STRATEGY TO THE MEDIA!!!!!!!! unbelievable https://t.co/Cn9vT2gD9a via @NBCNews,0
kavanaugh_661,661,0,1,1.0,0,0,RT @B52Malmet This face should be on a #MostWanted poster at the post office. Kavanaugh looks more like a sex offender than a Supreme Court justice IMO. https://t.co/XPVO765Ice,0
kavanaugh_662,662,0,3,0.0,0,0,"RT @ksecus Kavanaugh Republicans Conservatives rwnjs Trump, all of them waging a war on women. The past weeks prove it.",0
kavanaugh_663,663,0,2,0.0,0,0,They found a record of B Kavanaugh’s assault on C Ford. https://t.co/R0AYmZxY4Q,0
kavanaugh_664,664,0,1,0.0,0,0,"RT @atensnut Democrats can’t just “move on” and jump on the bandwagon of Sketchy allegations against Kavanaugh, without accepting the egregiousness of turning their backs on the victims of Bill Clinton.",1
kavanaugh_666,666,0,2,1.0,0,0,RT @JuddLegum Worth noting that Orrin Hatch is exactly where he was in October 1991. Relentlessly impugning the integrity of a woman in order to jam through a nominee to the Supreme Court. 27 years ago. https://t.co/xp23Stezi9,0
kavanaugh_667,667,0,4,,0,0,RT @DiamondandSilk The Plot Thickens........ (Democrats Secret Plot Revealed to Reverse Kavanaugh Victory AFTER He’s Confirmed) https://t.co/wpE3A9pikr,1
kavanaugh_668,668,0,5,0.0,0,0,"RT @JudgeJeanine If you're going to make the accusation but not willing to subject yourself to questions, then you should suffer the consequence of filing a false charge. https://t.co/ew1dq7qpVE",1
kavanaugh_669,669,0,1,0.0,0,0,RT @laurenvpass Last year: Rs fret over Congressman Cramer’s “Akin-like tendencies” https://t.co/SlemzgWCIR Now: GOP Senate nominee: Kavanaugh accusation 'absurd' because they were drunk and assault attempt 'never went anywhere' https://t.co/p2c9UCJ6aI #ndsen,0
kavanaugh_670,670,0,3,1.0,0,0,RT @mflynnJR The Republicans can certainly kiss the midterms goodbye if they blow this Kavanaugh confirmation.,1
kavanaugh_671,671,0,3,0.0,0,0,Best result will be if Prof Ford files a criminal complaint against Judge #Kavanaugh &amp; Montgomery county indicts him. It will show victims coming forward can result in prosecution. @GOP hatred of women is so far ingrained they will vote to confirm. So indict him. @ChuckGrassley,0
kavanaugh_672,672,0,4,0.0,0,0,RT @jhgurf Holy shit! So one of the very people responsible 4 crafting the messaging around Kavanaugh just resigned bc of sexual assault allegations and lying on resume. These are the people we have working on the Kavanaugh nom &amp; Ford hearing. Could this be any more of a shit show?,0
kavanaugh_673,673,0,1,1.0,0,0,"RT @Zigmanfreud Heres the current evidence in Ford v Kavanaugh: -Ford doesn't know when/where it happened -All 4 people she cites @ party have said they have 0 knowledge of event -Her friend at the party, a Democrat, says she doesn't even know Kavanaugh -Ford only told her therapist 30 yrs later",1
kavanaugh_674,674,0,5,0.0,0,0,RT @Lawrence Dear @SenatorCollins Senator McConnell just said he has the votes to confirm Brett Kavanaugh. Is he lying or are you lying when you say you're undecided?,0
kavanaugh_675,675,0,2,0.0,0,0,"RT @Jali_Cat 🚨Ford’s Classmate Who ‘Corroborated’ Story Takes Back Entire Accusation Against Kavanaugh, She Didnt Think She’d Have to ‘Defend It’🚨 Christina King Miranda contacted by @senjudiciary &amp; realized how much trouble LYING could get her in! #TruthMatters https://t.co/d5BI5IoLHz",1
kavanaugh_676,676,0,3,0.0,0,0,"RT @adamcbest Kavanaugh wanted to block a 17-year-old girl from having an abortion, which would’ve affected her for the rest of her life. Yet conservatives don’t want to hold Kavanaugh to his own standard, aruguing choices he made when he was 17 shouldn’t affect him for life. Seems unfair.",0
kavanaugh_677,677,0,3,1.0,0,0,RT @mitchellvii THE AMUSING THING: Kavanaugh will still be confirmed. Democrats just lessened any chance of taking the House in November by acting like partisan clowns. They have just awoken our sleepy base. And now we're pissed.,1
kavanaugh_678,678,0,3,0.0,0,0,RT @maziehirono Chairman Grassley is now threatening to hold a vote on Brett Kavanaugh’s nomination on Monday unless Dr. Blasey Ford gives in to his demands. The 11 Republican men on the committee are treating this like a hostage situation. They just don’t get it.,0
kavanaugh_679,679,0,5,0.0,0,0,"RT @C_3C_3 Christine Blasey Ford waited roughly... 35 years 420 months 12,775 days 306,600 hours 18,396,000 minutes Before she came forward just 7 days before the SCOTUS vote of Kavanaugh. She’s a RADICAL resister with 0 evidence &amp; the only 2 eye witnesses deny it. But it’s not a setup?",1
kavanaugh_680,680,0,4,0.0,0,0,RT @EdKrassen Only 31% of Americans believe that Brett Kavanaugh should be confirmed to the SCOTUS. Next week we find out if the U.S. Senate really represents their constituents or if they actually represent Donald Trump. WE THE PEOPLE DEMAND REPRESENTATION!,0
kavanaugh_681,681,0,2,0.0,0,0,RT @mikebwonder The media think that the Kavanaugh accuser is going to drive women away from voting Republican in the midterms. I struggle to believe this. What do my female followers think about this claim?,1
kavanaugh_682,682,0,5,0.0,0,0,RT @DRUDGE_REPORT Judiciary Committee staffer resigns over past harassment complaint... https://t.co/SkWmbDvaal,0
kavanaugh_683,683,0,1,0.0,0,0,RT @poconomtn I 100% do NOT believe Judge Kavanaugh played any part in this. Far too many questionable connections she is tied to but I do question what was sooooo devastating about what she claims happened that 36 yrs later she needs therapy dogs &amp; counseling? She wasn’t hurt or raped,1
kavanaugh_684,684,0,5,1.0,0,0,"RT @JohnJHarwood would the guy who joined this Yale club, and the frat that made flag of women’s panties, have been the rare clerk/associate of Judge Kozinski who DIDN’T hear the sex jokes or know of the porn-watching sessions or get the raunchy emails? he can’t remember https://t.co/3NDSxXhxda",0
kavanaugh_685,685,0,4,0.0,0,0,"RT @7im this is consistent with getting blackout drunk. whatever happened Kavanaugh was not proud of it: \Reminders to everyone to be very, very vigilant w/r/t confidentiality on all issues and all fronts, including with spouses.\""""",0
kavanaugh_686,686,0,2,1.0,0,0,@EdKrassen Wow I truly hope that does not come to pass. Kavanaugh should NEVER make SCOTUS!,0
kavanaugh_687,687,0,5,0.0,0,0,RT @comegetum1 Grim Reaper Soros tied to Dr Fords lawyer Wants Progressive Judges to sit on all courts why isn’t he in GITMO he’s an enemy https://t.co/RnUoE6MxNV,1
kavanaugh_688,688,0,5,0.0,0,0,"No matter the outcome of the vote on Kavanaugh, you can take to the bank that Ford, her handlers, the Dems, and the Left will NOT investigate, but WILL till end of days call Ford a hero, call Kavanaugh a rapist, and claim that Kavanaugh's appointment is \illegitimate.\"" Watch!!! https://t.co/dosMpZ5Qjs""",1
kavanaugh_689,689,0,3,0.0,0,0,If Dr Ford was serious about her accusations against Judge K wouldn’t you think she would be anxious to tell her story? Time to end this freak show and vote in Judge Kavanaugh! #stopthenonsense #stoptheleft,1
kavanaugh_690,690,0,5,0.0,0,0,"RT @TeresaEdelglass Oh. Ok. So this is how it works. Let's see... When a DEMOCRAT abuses (multiple) women, the women are LYING. When a REPUBLICAN (SC nom) DOESN'T abuse (a) woman 36yrs ago, he is GUILTY before proven innocent. Hmmm...interesting.🤔 https://t.co/E9S27utRCz #KeithEllison #Kavanaugh",1
