source_country,source_row_id,text,source_text_processed,source_maxscore,source_sentiment,gt_uncivil
USA,1310,Action needed not just words. Congress needs to address this domestic terrorism that will worsen left unchecked.,action need word congress need address domestic terrorism worsen leave unchecked,0.174711666123844,-0.8442,0
USA,1311,"James Comey IS a liar. Saying that Russia was the source of the leaks. No, that was the DNC and is the reason Seth Rich was murdered.",james comey liar say russia source leak dnc reason seth rich murder,0.162184255155989,-0.7783,0
USA,1312,Needed to be Bolder @SenSanders No doubt investigation will lead back to @HillaryClinton,need bold doubt investigation lead,0.142736150237771,0.0258,0
USA,1313,HE WASNT GOING TO SHOOT THE COP AND THE COP HAD NO REASON TO FEEL IN DANGER BC THE GUY WAS VERY CLEARLY REACHING FOR HIS WALLET,wasnt go shoot cop cop reason feel danger bc guy clearly reaching wallet,0.194514626046279,0.2815,0
USA,1314,@realDonaldTrump @POTUS @VP @SenateMajLdr @SpeakerRyan @JohnCornyn - glad to see somebody running against Ryan!![?],glad somebody run ryan,0.158871073988536,0.4588,0
USA,1315,Foreign Investments and National Security: A @CFR_org Conversation w/ Senator @JohnCornyn & @DMLehr on #China,foreign investment national security conversation senator china,0.122392100889162,0.34,0
USA,1316,"\If this were a prize fight, some in his corner might be thinking about throwing in the towel.\"" @SenJohnMcCain @SenateMajLdr @SpeakerRyan""",prize fight corner think throw towel,0.182179880565193,0.1779,0
USA,1317,so Sen Corker Is just a Russia puppet butt kisser,sen corker russia puppet butt kisser,0.205700324114653,0.4019,1
USA,1318,@SenatorTimScott @LindseyGrahamSC keep governance open to the people u are serving. Secret planning is not cool and does not rep. everyone.,governance open people u serve secret planning cool rep,0.158212220905062,0.3182,0
USA,1319,Too bad your support of #TrumpCare will cut her pay and take healthcare from millions.,bad support trumpcare cut pay healthcare million,0.156619263334637,-0.5106,0
USA,1320,Must be a buck in it some where! Or he crumbles with pressure Republicans never work alone.,buck crumble pressure republicans work,0.165394989525272,-0.296,0
USA,1321,Kamala Harris for the President!!,kamala harris president,0.086556709419664,0.0,0
USA,1322,@SenJohnMcCain sits on the Armed Services Committee while accepting donations f/ foreign nations? [?][?][?][?][?][?],sit armed services committee accept donation foreign nation,0.166000886320518,0.3818,0
USA,1323,"i am just \sure\"" @SenCoryGardner and @RepKenBuck feel very secure knowing how well our Commander in Chief is enabling GOP priorities&values.""",sure feel secure know commander chief enable gop,0.179751682303409,0.5719,0
USA,1324,@SenJeffMerkley I had EXCELLENT health care until Obamacare-my premiums rose to $1450 a month-now at 60 I have none & pay YOUR tax! THANKS!,excellent health care obamacare premium rise month pay tax thank,0.11105831376637,0.8402,0
USA,1325,Retweeted New York Daily News (@NYDailyNews): .@SenJohnMcCain says American leadership was better under...,retweet new york daily news say american leadership good,0.144022875602395,0.4404,0
USA,1326,@IngrahamAngle of COURSE they are! #Hypocrites like @SenSchumer who admitted #GoodGuyWithGun stopped #BadGuyWithGun on #Senate floor,course hypocrite like admit goodguywithgun stop badguywithgun senate floor,0.202229203519938,0.2732,1
USA,1327,Medicaid covers foster children and children with disabilities. @SenToddYoung #SaveMedicaid so these kids stay safe & healthy.,medicaid cover foster child child disability savemedicaid kid stay safe healthy,0.177929292413028,0.6808,0
USA,1328,.@SenWarren That's a #lie Sure to work on ur sheep but not a majority of Americans #thejigisup But good effort https:/...,lie sure work ur sheep majority americans thejigisup good effort,0.162435689760191,0.6369,0
USA,1329,He needs a dirt nap too,need dirt nap,0.164727233151084,-0.34,0
USA,1330,there's no guarantee single payer will do anything to curb big Pharma,guarantee single payer curb big pharma,0.145613420356891,0.25,0
USA,1331,It should cost you. Y'all more of a risk to die. Duh,cost risk die duh,0.109964130758586,-0.7184,0
USA,1332,They don't care about that. Doesn't fit their agenda,care fit agenda,0.108066441674641,0.6908,0
USA,1333,"@SenateDems @SenateGOP @cnnbrk WHO IN GODS NAME ARE THE WHACK JOBS THAT VOTE FOR THESE HORRIBLE HORRIBLE PEOPLE? Schumer,Pelosi,schiff?BAD!",gods whack jobs vote horrible horrible people schumer pelosi,0.236999710452936,-0.7906,1
USA,1334,"Fool, that's the Muppet show you've been watching brought to you by their sponsors CNN MSNBC ABC CBS and Dems....",fool muppet watch bring sponsor cnn msnbc abc cbs dems,0.195395744567914,-0.4404,1
USA,1335,Not watching till u grow a pair,watch till u grow pair,0.160035091978952,0.0,1
USA,1336,your a pathetic hack. you didn't have any problem when Hillary thtonewalled and refused to answer questions when she testified.,pathetic hack problem hillary thtonewall refuse answer question testify,0.22736478511209,-0.8225,1
USA,1337,and yet the ones that can remove him from power dont do nothing until there pockets are full,one remove power not pocket,0.160991302192388,0.0,0
USA,1338,great ? from @Sen_JoeManchin what else should we be focusing on and asking?,great focus ask,0.130066008153535,0.6249,0
USA,1339,Or a Woman expressing an opinion. This seems to distress Men greatly.,woman express opinion distress men greatly,0.146695073273642,-0.5267,0
USA,1340,"twitter is so bad for the GOP, they keep saying things they don't really mean and oh look a few years later it makes them look like fools",twitter bad gop say thing mean oh look year later make look like fool,0.195395744567914,-0.5994,1
USA,1341,"Because 25% of American children live in poverty, many have cancer, and #Trumpcare will stop their cancer treatments. Try google.",american child live poverty cancer trumpcare stop cancer treatment try google,0.145394862458207,-0.936,0
USA,1342,Please keep fighting for us @SenStabenow. I am very worried about the Dodd Frank vote in the House yesterday.,fight worried dodd frank vote house yesterday,0.136825520525368,-0.5859,0
USA,1343,@JeffFlake Your party has a chance to fix and improve the ACA but instead your Republican colleagues in the Senate are bent on savaging 1/,party chance fix improve aca instead republican colleague senate bent savage,0.182200866732514,0.5574,0
USA,1344,@SenToomey Afraid of something? Why Town Halls Are Going Extinct via @YouTube,afraid town halls go extinct,0.130047343094464,0.0,0
USA,1345,"Come on @RoyBlunt, why are you such a puppet? #ComeyDay",come puppet comeyday,0.147218612158317,0.0,1
USA,1346,Sad old man @ChuckGrassley is trying to OBSTRUCT the investigations into Trump. He better watch out or he'll go to prison too!,sad old man try obstruct investigation trump better watch prison,0.153989437773022,-0.5423,1
USA,1347,@SenatorBurr COUNTRY OVER PARTY mean anything to you?! #TRAITOR,country party mean traitor,0.190766950671424,0.4019,1
USA,1348,"@SenatorBurr @NRSC - @POTUS requested Senate Intel Committee2probe Obama,Hillary,Rice,Comey,Leaks,NSASpying. Americans demand answers now!",request senate intel obama hillary rice comey leaks nsaspying americans demand answer,0.143408353297282,-0.128,0
USA,1349,HAve you seen this @lisamurkowski ?,have see,0.161653667769353,0.0,0
USA,1350,Yup the old man @OrrinHatch wouldn't even stand in the picture. Typical!,yup old man stand picture typical,0.194238955065931,0.0,0
USA,1351,Yupp now 45 wants to go back to that mess? That stuff is what causes climate change emitting carbon,yupp want mess stuff cause climate change emit carbon,0.186353542964899,-0.296,0
USA,1352,@SenDeanHeller THANK YOU Senator Heller for doing the right thing regarding this awful health care bill,thank senator heller right thing awful health care bill,0.192635554015024,0.4019,0
USA,1353,Bravo. A man with the [?][?][?][?]sss enough to shut down TinyTears Chuckie!,bravo man sss shut tinytears chuckie,0.229799325112232,0.0,0
USA,1354,You look like the total idiot that you are! Act like a senator,look like total idiot act like senator,0.199105522049739,0.1779,1
USA,1355,Check out my official Senate trip to the Arctic to learn about US energy & national security ...,check official senate trip arctic learn energy national security,0.129062199590527,0.5423,0
USA,1356,Staffers for @SenToomey claim there will be unlimited time for amendments.,staffer claim unlimited time amendment,0.116994290735594,0.0,0
USA,1357,You are a socialist goon! How do you have room to talk!,socialist goon room talk,0.232002883681478,0.0,1
USA,1358,"@realDonaldTrump CONGRESS and SENATE must NOT exempt THEMSELVES from this #BetterWay ,,, they must have SKIN in ...@SenateMajLdr @RandPaul",congress senate exempt betterway skin,0.115337145675295,0.1027,0
USA,1359,How come @chucktodd didn't ask about Bernie and his wife being under investigation? Biased much Chuckie? We know U work for DNC,come ask bernie wife investigation biased chuckie know u work dnc,0.179751682303409,-0.2732,0
USA,1360,Best solution to monster growth of Medicaid is the kind of economic growth that greatly boosts the labor participation rate for able bodied.,best solution monster growth medicaid kind economic growth greatly boost labor participation rate able body,0.162621058548443,0.9524,0
USA,1361,Damn. Did you let go of the knife you stabbed in Bernies back to tweet that? Or did Hillary type it for you?,damn let knife stab bernie tweet hillary type,0.20032210080917,-0.7579,1
USA,1362,Someone really needs to explain to @MartinHeinrich how Executive Privilege works.,need explain executive privilege work,0.162435689760191,0.3612,0
USA,1363,These are the faces some of the enablers and hatred spreading idiots @MaxineWaters @NancyPelosi @SenatorSchumer @JohnKerry @SenSanders SHAME,face enabler hatred spread idiot shame,0.199105522049739,-0.891,1
USA,1364,"I talked with one man who began having muscle spasms and doesn't have access to his medications or cell phone, yet is committed to staying.",talk man begin have muscle spasm access medication cell phone commit stay,0.163647905788246,0.296,0
USA,1365,"@SenJohnMcCain ,Hey Johnny Boy.Did you try to hit on Kamala Harris & snubbed?You POS keep interrupting the lady. rules don't apply ?",hey johnny boy try hit kamala harris pos interrupt lady rule apply,0.1392938253184,-0.34,0
USA,1366,Say No to the Dirty Dozen- bi-partisan bill only- 60 votes minimum,dirty bi partisan bill vote minimum,0.203101027069439,-0.4404,0
USA,1367,"@SteveDaines please quit calling my phone number, what a waste of time your stupid town hall meetings where you never listen! #mtpol",quit call phone number waste time stupid town hall meeting listen mtpol,0.232800820481727,-0.7096,1
USA,1368,"Scorpions, heat, snakes and @SenJohnMcCain are all things that make Arizona the hellhole it is.",scorpion heat snake thing arizona hellhole,0.192635554015024,0.0,1
USA,1369,"You are a sick, sick woman. Only Goebbels rivals you in the amount of divisive lies and misinformation that burps out of you mouth.",sick sick woman goebbels rival divisive lie misinformation burp mouth,0.213022819504556,-0.836,1
USA,1370,Nobody is perfect. We all fail in following the words of the Lord. But doing the exact opposite? #Trumpcare,perfect fail follow word lord exact opposite trumpcare,0.155682762948093,0.0516,0
USA,1371,Can you say trial balloon?,trial balloon,0.124264575899736,0.0,0
USA,1372,Let them in to live next door to the celebrities in Hollywood. Maybe that is a good way to get rid of the Liberals! htt...,let live door celebrity hollywood maybe good way rid liberals htt,0.147638746040357,0.4404,0
