source_id,text,gt_Activities,gt_Budget,gt_Evaluation,gt_External Contracts,gt_Institutional Structure,gt_Other,gt_Regulatory
1164,Quiero saber el nombre de la empresa que presta el servicio telefónico TEL IFAI y el año en que comenzó. También reporte de llamadas del día 1 de abril de este año. Servicio TEL IFAI.,1,0,0,1,0,0,0
1165,El proyecto ESPACIOS PÚBLICOS PARA EL DESARROLLO con folio CS-09-D-EP-008-09 dictaminado favorablemente en el Programa de Coinversión Social 2009,1,0,0,0,0,0,0
1166,Quiero saber cual fue el presupuesto total 2014 asignado y ejercido para construcción de Estancias para el Bienestar y Desarrollo Infantil . En qué EBDIs se aplicaron? Qué montos fueron aplicados en cada una? y en qué Estado de la República se localizan. También quiero saber cuántas EBDIS nuevas tienen previsto construir en 2014 y 2015 y cuántas EBDIS tienen previsto cerrar en 2014 y 2015. Gracias.,1,1,1,0,0,0,0
1167,1.- Requiero copia simple en cualquier formato que se tenga sobre todos los resultados de los estudios sobre la mortandad de tortuga amarilla (Caretta caretta) en el Golfo de Ulloa actualizados a la fecha hechos por la Conanp y otras instituciones de investigación mexicanas o extranjeras del 2013 a la fecha. 2.- ¿Cuantas tortugas marinas se han encontrado muertas desde el año 2012 a la fecha en Playa San Lázaro BCS?,1,0,1,0,0,0,0
1168,De la cartera de programas sociales existentes y en operación es beneficiario Tomatlán Jalisco. Si existen otros programas sociales como puede aprovecharlos el municipio. _ Yo como particular y/o miembro de una ONG puedo bajar proyectos para los habitantes del municipio antes referid; de ser así solicito me de las bases para hacerlo. o bien de exixtr algun apoyo a través del cual pudieran apoyar ala comuniad me gustaría me proporssionara toda la información al respecto.,1,0,0,0,0,0,0
1169,SOLICITO EN ARCHIVO ELECTRONICO EL LISTADO REAL Y ACTUALIZADO A LA FECHA SEGUN EL SIAPSEP DE TODO EL PERSONAL DE APOYO Y ASISTENCIA A LA EDUCACION ADSCRITO A TODOS LOS PLANTELES Y AREAS DE SECUNDARIAS TECNICAS EN EL DISTRITO FEDERAL CON LOS SIGUIENTES DATOS: CENTRO DE TRABAJO NOMBRE DEL TRABAJADOR SEXO INGRESO PUESTO CODIGO DE ALTA (10 95 97 ETC.) CLAVE DEL TRABAJADOR ASI COMO EL LISTADO DE TODAS LAS CLAVES QUE NO ESTAN OCUPADAS Y SU JUSTIFICACION.,0,0,0,0,1,0,0
1170,Cuáles fueron los resultados que se obtuvieron de la Conferencia Inovación y Tranferencia de Conocimientos de Educación Superior que se llevo a cabo en HELSINKI Finlandia del año en curso. Esta información la obtuve de la página del CAPFCE.,1,0,1,0,0,0,0
1171,se anexa archivo en word de la solicitud El acuerdo mediante el cual se concesionan los espacios fisicos en el IPN señalados en la pagina de internet del IPN son limitados y no establecen estos requisitos la informacion la puede proporcionar el abogado General del IPN o bien los titulares de las Unidades Educativas de Nivel Superior indicadas en la solicitud.,0,0,0,1,0,0,1
1172,Solicito a la COFEPRIS los documentos que contienen o constan el PREDICTAMEN del Tercero Autorizado y que corresponden al trámite 133300401L0008. El trámite al cual me refiero puede ser consultado en http://189.254.115.245/EstadoTramite/Default.aspx,0,0,0,0,0,0,1
1173,VERSION PUBLICA DE LAS ACTAS DE CALIFICACION DE TODOS LOS GRUPOS FIRMADAS POR LOS DOCENTES 2 ULTIMOS SEMESTRES ASIMISMO LAS TARJETAS DE ASISTENCIA DE TODO EL PERSONAL DOCENTE Y ADMINISTRATIVO DEL 2007 Y 2008 DEL CETIS 13 EN EL DISTRITO FEDERAL SEP- SEMS-DGETI-CETIS 13,1,0,0,0,1,0,0
1174,Solicito a la COFEPRIS los documentos que contienen las fechas en las que el interesado que ingresó el trámite 133300401L0015 respondió a las prevenciones que se le notificaron. El trámite al cual te refieres puede ser consultado en http://189.254.115.245/EstadoTramite/Default.aspx,0,0,0,0,0,0,1
1175,SOLICITO LOS CONTRATOS GENERADOS DE FARMACIA HOSPITALARIA (ADQUISICIÓN INTEGRAL PLURIANUAL DE ABASTO SUMINISTRO Y DISPENSACIÓN DE MEDICAMENTOS DE FARMACIA HOSPITALARIA O SIMILAR) DESDE EL INICIO DEL PROYECTO E IMPLEMENTACIÓN EN DICHO HOSPITAL Y LAS BASES DE LICITACIÓN POR LAS QUE FORMALIZARON DICHOS CONTRATOS. POR FAVOR NO REFERENCIAR A COMPRANET YA QUE LA INFORMACIÓN SOLICITADA NO FUE LOCALIZADA EN DICHO MEDIO,0,0,0,1,0,0,0
1176,1. CUALES SON LOS TRAMITES Y DOCUMENTOS QUE SE REQUIEREN PARA REGISTRAR A UNA EMPRESA COMO PROVEEDOR EN ESA DEPENDENCIA 2. ENVÍEN LOS FORMATOS PARA SER LLENADOS EN EL TRÁMITE MENCIONADO 3. UBICACIÓN HORARIOS Y FUNCIONARIOS QUE RECIBEN Y ATIENDEN ESTAS SOLICITUDES CELULAR 0445529668619,0,0,0,1,0,0,0
1177,copia simple de los todos los documentos que tenga en sus archivos el Registro Agrario Nacional del ejido Salto de los Salados Aguascalientes. PHINA,1,0,1,0,0,0,1
1178,Presupuesto ejercido y asignado al Programa Procede en la delegación del RAN en Puebla para el 2004 y 2005 así como el presupuesto asignado para el 2006. Este reporte debe de venir por partidas y de manera especial lo relacionado con las contrataciones de personal.,0,1,0,0,1,0,0
1179,Informacion sobre e consumo deAgua Portable por ciudad en Tamaulipas principalmente en Tampico Llera Altamira Ciudad Victoria Xicotencatl Gomez Farias y Gonzalez. [EMAIL],0,0,1,0,0,0,0
1180,Solicito información sobre... 1.- Los programas y/o proyectos operados por esta dependencia a nivel municipal y/o estatal en el estado de Michoacán. 2.- De los programas y/o proyectos operados derivar los montos destinados y el número de beneficiarios. Los años sobre los que se solicito información son 2007 y lo que va de 2008,1,1,1,0,0,0,0
1181,TEXTO COMPLETO DE LOS PROGRAMAS MANUALES CURSOS DE CAPACITACION Y/O CUALESQUIER OTRO DOCUMENTO PUBLICO DIGITALIZADO O NO QUE CONTENGA LOS PASOS QUE DEBE SEGUIR LA PARAESTATAL PARA HACER FRENTE A CUALQUIER CONTIGNENCIA RELACIONADO LOS DUCTOS SUBTERRANEO QUE TRANSPORTAN COMBUSTIBLE (ROBO DERRAME EXPLOSION ETC) PEMEX REFINACION PLANES DE CONTINGENCIA,1,0,0,0,0,0,1
1182,Los trabajos ganadores de la recompensa de acuerdo a la convocatoria para realizar la selección de candidatos a Estímulos y Recompensas por el Desempeño Destacado de sus Funciones en la AFSEDF correspondientes a los años 2006 2007 2008 2009 y 2010 aplicable al personal de Operativo de la Secretaria de Educación Publica Dicha información se encuentra en la Dirección General de Administración con domicilio en Río Nazas No. 23 3er piso Col Cuauhtemoc con el Lic. Héctor Medina Navarro Subdirector de Prestaciones y Coordinador de la Dirección General de Administración,0,0,1,0,0,0,0
1183,Por este medio solicito me informe como o en donde se podría hacer una denuncia anónima con el fin de que no hubiera represarías para los alumnos de una escuela primaria a un maestro prepotente. Escuela Ubicada en Delegación Benito Juárez Col Narvarte. Si no es de su competencia requiero orientación de esto mismo. Escuela Primaria,1,0,0,0,0,0,0
1184,SOLICITO A LA DIVISIÓN DE BIENES TERAPÉUTICOS DEL INSTITUTO LOS DOCUMENTOS QUE CONTIENEN LAS RESPUESTAS QUE EL INSTITUTO DIO PARA EL CASO DE TODOS LOS COMENTARIOS QUE CORRESPONDEN A LAS PREBASES DE LA LICITACIÓN INTERNACIONAL QUE ADJUNTO A MI SOLICITUD. PRESENTO DE FORMA ADJUNTA LAS PREBASES A LAS QUE ME REFIERO E IMAGEN QUE MUESTRA DE DONDE OBTUVE LAS PREBASES Y EL NÚMERO DE COMENTARIOS QUE SE HAN INGRESADO.,0,0,1,1,0,0,0
1185,Le solicito a la Delegación NUEVO LEÓN del IMSS los documentos que constan que ésta delegación le ha regresado a Distromed S.A de C.V. LA TOTALIDAD de los tubos endotraqueales (claves 060 168 2446 11 01 060 168 2537 11 01 060 168 2552 11 01 060 168 2560 11 01 y 060 168 2594 11 01) que dicho proveedor ha entregado cumpliendo con las órdenes de reposición derivadas del procedimiento de licitación LA-019GYR047-T71-2012 debido a que éstos bienes son fabricados en un país distinto al que declaró el proveedor en su propuesta técnica dentro del procedimiento se licitación señalado. SOLICITO la información de tal forma que se aprecie la CANTIDAD de tubos endotraqueales que el proveedor entregó y la CANTIDAD de tubos que se le han regresado HASTA EL DÍA DE HOY por no cumplir con las especificaciones correspondientes. Tenemos de nuestro conocimiento que Distromed S.A de C.V. ha entregado tubos endotraqueales fabricados en un país de origen distinto al que declaró en su propuesta técnica (entrega bienes procedentes de MALASIA en lugar de entregar bienes procedentes de ALEMANIA) además de que el fabricante tampoco coincide (entrega bienes fabricados por Teleflex Medical en lugar de entregar bienes fabricados por WILLY RUSH AG). Tan es así que la misma COCTI ya ha emitido una evaluación al respecto la cual anexo a mi solicitud de información Dadas las circunstancias es evidente que ésta delegación debe regresarle el producto que no cumple al provedor en cuestión,0,0,0,1,0,0,0
1186,Esta contraloría social le solicita a la COFEPRIS que me entregue a través del INFOMEX la información documental de la naturaleza que sea que consigne contenga y/o evidencie LOS NÚMEROS DE ENTRADA de los documentos mediante los cuales PROFILATEX S.A. DE C.V. desahogó las prevenciones que se le hicieron relacionadas a su trámite para la obtención de prórroga de registro sanitario de condón masculino de látex número 103300421A0001. El trámite al cual me refiero puede ser consultado en el documento anexo. Muchas gracias. PUBLICIDAD DEL SOLICITANTE: SIGUE Y DENUNCIA ACTOS DE CORRUPCIÓN EN LA CUENTA DE TWITTER @mxsincorruptos DEMOSTREMOS QUE SOMOS MUCHOS LOS QUE QUEREMOS UN MÉXICO SIN CORRUPTOS. (inserción aprobada en la asamblea Feb-12),0,0,0,0,0,0,1
1187,Quisiera que me proporcionaran por favor la NOM-014-Ecol-1993 y la NOM-020-ECOL-1993 Ademas necesito saber de los criterios tecnicos y las referencias en que se basaron para establecer los limites maximos permisibles en la descarga de aguas residuales. como llegaron a establecer los limites maximos permitibles de los contaminantes basicos y metales pesados en materia de agua.,1,0,0,0,0,0,1
1188,Los resultados de las evaluaciones que elaboraron entre los años 2000 y 2001 la Procuraduria General de la Republica y la Presidencia de la Republica particularmente la oficina que en ese entonces dirigia Adolfo Aguilar Zinser respecto a la situacion en que esta administracion encontro al CISEN. Todos estos documentos estan en el archivo de la institucion.,0,0,1,0,0,0,0
1189,Mencionar cada programa o proyecto financiado con el fondo federal. Al igual el presupuesto asignado por la federacion modificado ejercido y disponible mencionar cuantos recursos no se ejercieron de la evaluacion de este fondo en total y por programa o proyecto. (en especial del anexo 30: Distribucion del fondo para el medio ambiente y recursos naturales en el ejercicio 2013 y del fondo para personas discapacitadas). Por su atencion gracias me despido enviando un coordial saludo esperando una respuesta pronta. ANEXO 30: Distribucion del programa de medio ambiente y recursos naturales. ejercicio 2013,0,1,0,0,0,0,0
1190,copia de numero de contraro presupuesto de obra catalogo de conceptos contrados monto asignado a cada obra y/o accion nombre de la empresa contratada numero de expediente de la plataforma compranet de las obras:1- puente independencia de la colonia modelo 2.- pavimentacion calle libertad de la colonia venustiano carranza y 3. pavimentacion de la calle Independencia de la colonia xicotepec del Municipio de Rio blanco derivadas del FONDEN SEDATU DELEGACION VERACRUZ Y SEDATU OFICINAS CENTRALES,0,1,0,1,0,0,0
1191,Reporte documento o estudio preliminar deonde se establezca el numero y tipo de muestras recabadas en cada uno de los lugares visitados para elaborar el Estudio para determinar el nivel de pesca ilegal de abulón en México. Este estudio se llevó a cabo alrededor de 1998 y sus resultados se dieron a conocer de manera verbal a cooperativas pesqueras en Ensenada B.C. en reunión llevada a cabo para tal efecto y encabezada por el MC Fueyo MacDonald como funcionario de PROFEPA.,1,0,0,0,0,0,0
1192,Buenas tardes disculpen las molestias soy estudiante de la Facultad deEconomía de la Universidad Michoacana de San Nicolás Hidalgo estoyrealizando un estudio el programa de Atención a la Demanda de Educaciónpara Adultos (INEA) en el estado de Michoacán mi duda es si podríanproporcionarme la información histórica del número de exámenespresentados por la población de 15 años o más dentro de los procesos deacreditación y certificación del programa así como el número deexámenes programados por el INEA para esta misma población. La serie histórica seria del 2010 al 2014,1,0,1,0,0,0,0
1193,DADO QUE EL ART. 2o. FR.IV. DEL REGLAMENTO DE INSUMOS P/LA SALUD CLARAMENTE ESTABLECE QUE A 1 MARCA DADA LE CORRESPONDE 1 SOLA APROBACION DE LA AUTORIDAD SANITARIA SOLICITO EL SOPORTE DOCUMENTAL QUE JUSTIFICA EL QUE PARA LA MARCA POSSESS EXISTAN 2 REGISTROS SANITARIOS EL REG. No.02093C2000 SSA ASI COMO EL No.1200 C98 SSA EL ART.2o.FR.IV. DICE Denominacion Distintiva al nombre que como marca comercial le asigna el laboratorio o fabricante a sus especialidades farmaceuticas con el fin de distinguirla de otras similares previa aprobacion de la autoridad sanitaria... ES DECIR PARA 1 MARCA SOLO PUEDE EXISTIR 1 APROBACION Y NO 2 APROBACIONES,0,0,0,0,0,0,1
1194,Por este medio solicito a la Subprocuraduría de Auditoría Ambiental de la Procuraduría Federal de Protección al Ambiente (PROFEPA) entrega por internet en el INFOMEX sobre información pública y de contacto (teléfono correo electrónico y página electrónica) del organismo operador Responsabilidad Compartida de Oriente A.C que recibió subsidió para operar el Programa Liderazgo Ambiental para la Competitividad (PLAC) por la cantidad de $ 315 000.00 (trescientos quince mil pesos 00/100 M.N) durante el ejercicio 2013. Esto de acuerdo a la asignación de los subsidios con recursos federales para la operación del Programa Liderazgo Ambiental para la Competitividad que corresponde a cada organismo operador de conformidad con los considerandos XX XXI XXII XXIII XXIV XXV y XXVI del ACUERDO DE LA DIRECCIÓN GENERAL DE PLANEACIÓN Y PROMOCIÓN DE AUDITORÍAS DE LA SUBPROCURADURÍA DE AUDITORÍA AMBIENTAL DE LA PROCURADURÍA FEDERAL DE PROTECCIÓN AL AMBIENTE POR EL QUE SE DETERMINA LA ASIGNACIÓN DE LOS SUBSIDIOS AUTORIZADOS A LOS ORGANISMOS OPERADORES QUE RECIBIERON DICTAMEN FAVORABLE PARA PARTICIPAR EN EL PROGRAMA DE LIDERAZGO AMBIENTAL PARA LA COMPETITIVIDAD. Publicado el día diecisiete del mes de septiembre de 2013. Dicha solicitud se hace con base a lo dispuesto en el mismo acuerdo específicamente en el considerando VIII en el cual se indica a la letra Que la convocatoria está dirigida a organizaciones de la sociedad civil instituciones de investigación científica o tecnológica de nivel superior que no persigan fines de lucro con vocación y capacidades de vinculación con las empresas del país para que presenten solicitudes para tener a su cargo la realización de las actividades (aplicación de la metodología) del Programa de Liderazgo Ambiental para la Competitividad por medio de convenios de concertación. Así mismo se complementa de acuerdo a lo indicado en el punto 7 Características del Subsidio otorgado por la Procuraduría. En el numeral 7.1 Propósito del subsidio de los Lineamientos para la Operación del Programa Liderazgo Ambiental para la Competitividad ejercicio fiscal 2013. En el cual complementa con la leyenda que a la letra dice para la realización de actividades de formación entrenamiento y actualización consistentes en la ejecución de la metodología del PLAC en grupos de empresas dedicadas a actividades de manufactura transformación o servicios.,1,0,0,0,0,0,1
1195,por este medio solicito informacion acerca de una obra del centro de TONAYA Jal. resulta que dicha obra ejecutava por el presidente municipal de esta poblacion junto el ing. Inacio Soto Ortiz se hace sin tomar en cuenta a la poblacion manejando como una remodelacion del centro historico del pueblo y cihca obra resulto quitar totalmente todo el inmueble eso se inicio desde el principio del año empezando dicha obra por la noche y cuando la gente se entera era porque estaban demoliendo el inmueble de mas de dos siglos con arboles de mas de 50 años tumbandolos totalmente por lo que la gente se encuentra muy molesta ignorandose cuanto cuesta cuando la terminan y la unica opcion que maneja es a traves de una manta son solo un proyecto muy a su gusto. tienen 3 meses con la demolicion y desde entonce no le han vuelto a trabajar escudandose que no le llega dinero pero por otra parte se tiene informacion que el presidente a dispuesto del dinero para esa obra en otros pagos que lo estan presionando por lo que solicitamos su intervencion para que auditen ese dinero que se ha enviado y de ser posible antes de que continuen tomar opinion en la ciudadania de otro modelo para que no sea una imposicion ademas como lo dijo al principio sin tomar en cuenta a la poblacion ya que existen muchas nesidades prioritarias como agua en el pueblo y otras comunidades asi como terminar el hospital que de esta poblacion que esta construyendo y en las cominudades con muchas carencias desde camino drenajes agua etc. como es posible que le esten soltando el dinero y no vengas a ver fisicamente lo que esta haciendo ojala y haya un respoues ta positiva por lo que solicito una respuesta por este medio asi mismo deseo informacion de cuanto dinero esta presupuestada la obra y cuanto han entregado hasta la fecha al municipio ya que no se ve ningun avance y la obra esta detenida porque supuestamente el gobierno no da el dinero remodelacion jardin principal de tonaya jalisco,1,1,0,0,0,0,0
